# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
56042.89374079	0.06335482	1.002048	0.000043	1.023878	0.000044	1.000237	0.000043
56042.91417542	0.07059633	1.001771	0.000043	1.023594	0.000044	0.999961	0.000043
56042.93460995	0.07783780	1.001626	0.000043	1.023444	0.000044	0.999818	0.000043
56042.95504438	0.08507924	1.001231	0.000043	1.023034	0.000044	0.999425	0.000043
56042.97547901	0.09232075	1.001030	0.000043	1.022822	0.000044	0.999225	0.000043
56042.99591353	0.09956222	1.000776	0.000043	1.022555	0.000044	0.998973	0.000043
56043.01634816	0.10680373	1.000667	0.000043	1.022438	0.000044	0.998865	0.000043
56043.03678259	0.11404517	1.000498	0.000043	1.022261	0.000044	0.998698	0.000043
56043.05721712	0.12128664	1.000340	0.000043	1.022096	0.000044	0.998541	0.000043
56043.07765175	0.12852815	1.000267	0.000043	1.022020	0.000044	0.998469	0.000043
56043.09808618	0.13576959	1.000302	0.000043	1.022056	0.000044	0.998506	0.000043
56043.11852071	0.14301106	1.000152	0.000043	1.021900	0.000044	0.998357	0.000043
56043.13895534	0.15025257	1.000107	0.000043	1.021852	0.000044	0.998313	0.000043
56043.15938977	0.15749401	1.000137	0.000043	1.021880	0.000044	0.998345	0.000043
56043.17982440	0.16473551	1.000152	0.000043	1.021892	0.000044	0.998361	0.000043
56043.20025893	0.17197699	1.000130	0.000043	1.021865	0.000044	0.998340	0.000043
56043.22069346	0.17921846	1.000215	0.000043	1.021949	0.000044	0.998426	0.000043
56043.24112799	0.18645993	1.000240	0.000043	1.021973	0.000044	0.998452	0.000043
56043.26156252	0.19370141	1.000423	0.000043	1.022162	0.000044	0.998636	0.000043
56043.28199705	0.20094288	1.000276	0.000043	1.022012	0.000044	0.998491	0.000043
56043.30243158	0.20818435	1.000355	0.000043	1.022096	0.000044	0.998571	0.000043
56043.32286611	0.21542583	1.000346	0.000043	1.022092	0.000044	0.998563	0.000043
56043.34330065	0.22266730	1.000384	0.000043	1.022135	0.000044	0.998602	0.000043
56043.36373518	0.22990878	1.000391	0.000043	1.022144	0.000044	0.998610	0.000043
56043.38416971	0.23715025	1.000456	0.000043	1.022213	0.000044	0.998676	0.000043
56043.40460434	0.24439176	1.000514	0.000043	1.022273	0.000044	0.998736	0.000043
56043.42503887	0.25163323	1.000584	0.000043	1.022345	0.000044	0.998807	0.000043
56043.44547330	0.25887467	1.000631	0.000043	1.022392	0.000044	0.998855	0.000043
56043.46590793	0.26611618	1.000642	0.000043	1.022400	0.000044	0.998867	0.000043
56043.48634237	0.27335762	1.000777	0.000043	1.022536	0.000044	0.999003	0.000043
56043.50677690	0.28059909	1.000779	0.000043	1.022536	0.000044	0.999006	0.000043
56043.52721153	0.28784060	1.000838	0.000043	1.022594	0.000044	0.999067	0.000043
56043.54764596	0.29508204	1.000980	0.000043	1.022738	0.000044	0.999210	0.000043
56043.56808060	0.30232355	1.000994	0.000043	1.022751	0.000044	0.999225	0.000043
56043.58851513	0.30956502	1.001034	0.000043	1.022792	0.000044	0.999266	0.000043
56043.60894956	0.31680646	1.001216	0.000043	1.022979	0.000044	0.999449	0.000043
56043.62938419	0.32404797	1.001214	0.000043	1.022976	0.000044	0.999448	0.000043
56043.64981873	0.33128944	1.001260	0.000043	1.023024	0.000044	0.999496	0.000043
56043.67025316	0.33853088	1.001366	0.000043	1.023135	0.000044	0.999603	0.000043
56043.69068779	0.34577239	1.001347	0.000043	1.023116	0.000044	0.999585	0.000043
56043.71112233	0.35301387	1.001508	0.000043	1.023283	0.000044	0.999747	0.000043
56043.73155676	0.36025531	1.001518	0.000043	1.023293	0.000044	0.999758	0.000043
56043.75199139	0.36749681	1.001399	0.000043	1.023169	0.000044	0.999641	0.000043
56043.77242593	0.37473829	1.001484	0.000043	1.023255	0.000044	0.999727	0.000043
56043.79286056	0.38197980	1.001562	0.000043	1.023333	0.000044	0.999806	0.000043
56043.81329499	0.38922124	1.001527	0.000043	1.023295	0.000044	0.999772	0.000043
56043.83372953	0.39646271	1.001585	0.000043	1.023354	0.000044	0.999832	0.000043
56043.85416416	0.40370422	1.001582	0.000043	1.023351	0.000044	0.999830	0.000043
56043.87459860	0.41094566	1.001610	0.000043	1.023382	0.000044	0.999859	0.000043
56043.89503313	0.41818714	1.001733	0.000043	1.023512	0.000044	0.999983	0.000043
56043.91546777	0.42542865	1.001766	0.000043	1.023549	0.000044	1.000018	0.000043
56043.93590230	0.43267012	1.001751	0.000043	1.023535	0.000044	1.000004	0.000043
56043.95633684	0.43991160	1.001810	0.000043	1.023598	0.000044	1.000064	0.000043
56043.97677137	0.44715307	1.001979	0.000043	1.023769	0.000044	1.000234	0.000043
56043.99720591	0.45439455	1.001897	0.000043	1.023683	0.000044	1.000154	0.000043
56044.01764044	0.46163602	1.001938	0.000043	1.023721	0.000044	1.000196	0.000043
56044.03807498	0.46887750	1.001947	0.000043	1.023729	0.000044	1.000206	0.000043
56044.05850951	0.47611897	1.001994	0.000043	1.023775	0.000044	1.000255	0.000043
56044.07894415	0.48336048	1.001994	0.000043	1.023774	0.000044	1.000256	0.000043
56044.09937858	0.49060192	1.002110	0.000043	1.023893	0.000044	1.000373	0.000043
56044.11981312	0.49784340	1.002123	0.000043	1.023904	0.000044	1.000388	0.000043
56044.14024766	-0.49491513	1.002093	0.000043	1.023873	0.000044	1.000359	0.000043
56044.16068219	-0.48767365	1.002095	0.000043	1.023876	0.000044	1.000362	0.000043
56044.18111683	-0.48043214	1.002047	0.000043	1.023832	0.000044	1.000316	0.000043
56044.20155126	-0.47319070	1.002070	0.000043	1.023861	0.000044	1.000340	0.000043
56044.22198580	-0.46594923	1.002077	0.000043	1.023872	0.000044	1.000349	0.000043
56044.24242044	-0.45870771	1.002093	0.000043	1.023891	0.000044	1.000366	0.000043
56044.26285487	-0.45146628	1.002040	0.000043	1.023834	0.000044	1.000314	0.000043
56044.28328941	-0.44422480	1.002042	0.000043	1.023833	0.000044	1.000318	0.000043
56044.30372405	-0.43698329	1.002108	0.000043	1.023898	0.000044	1.000385	0.000043
56044.32415848	-0.42974185	1.002181	0.000043	1.023970	0.000044	1.000459	0.000043
56044.34459312	-0.42250034	1.002222	0.000043	1.024012	0.000044	1.000502	0.000043
56044.36502766	-0.41525886	1.002238	0.000043	1.024028	0.000044	1.000519	0.000043
56044.38546210	-0.40801742	1.002199	0.000043	1.023988	0.000044	1.000482	0.000043
56044.40589673	-0.40077591	1.002200	0.000043	1.023989	0.000044	1.000484	0.000043
56044.42633127	-0.39353444	1.002309	0.000043	1.024102	0.000044	1.000594	0.000043
56044.44676581	-0.38629296	1.002327	0.000043	1.024123	0.000044	1.000614	0.000043
56044.46720035	-0.37905148	1.002190	0.000043	1.023985	0.000044	1.000478	0.000043
56044.48763489	-0.37181001	1.002315	0.000043	1.024117	0.000044	1.000605	0.000043
56044.50806942	-0.36456853	1.002111	0.000043	1.023911	0.000044	1.000402	0.000043
56044.52850396	-0.35732706	1.002077	0.000043	1.023878	0.000044	1.000370	0.000043
56044.54893850	-0.35008558	1.002098	0.000043	1.023900	0.000044	1.000392	0.000043
56044.56937314	-0.34284407	1.001926	0.000043	1.023720	0.000044	1.000222	0.000043
56044.58980768	-0.33560259	1.001727	0.000043	1.023512	0.000044	1.000025	0.000043
56044.61024212	-0.32836115	1.001721	0.000043	1.023504	0.000044	1.000020	0.000043
56044.63067676	-0.32111964	1.001570	0.000043	1.023348	0.000044	0.999871	0.000043
56044.65111129	-0.31387816	1.001465	0.000043	1.023243	0.000044	0.999768	0.000043
56044.67154573	-0.30663672	1.001417	0.000043	1.023196	0.000044	0.999721	0.000043
56044.69198037	-0.29939521	1.001175	0.000043	1.022951	0.000044	0.999481	0.000043
56044.71241491	-0.29215373	1.001141	0.000043	1.022919	0.000044	0.999449	0.000043
56044.73284955	-0.28491222	1.001106	0.000043	1.022884	0.000044	0.999415	0.000043
56044.75328399	-0.27767078	1.000924	0.000043	1.022693	0.000044	0.999235	0.000043
56044.77371853	-0.27042930	1.000754	0.000043	1.022513	0.000044	0.999067	0.000043
56044.79415307	-0.26318783	1.000713	0.000043	1.022467	0.000044	0.999027	0.000043
56044.81458761	-0.25594635	1.000576	0.000043	1.022323	0.000044	0.998892	0.000043
56044.83502215	-0.24870487	1.000321	0.000043	1.022062	0.000044	0.998639	0.000043
56044.85545669	-0.24146340	1.000144	0.000043	1.021884	0.000044	0.998464	0.000043
56044.87589123	-0.23422192	1.000036	0.000043	1.021780	0.000044	0.998357	0.000043
56044.91676031	-0.21973897	0.999689	0.000043	1.021435	0.000044	0.998014	0.000043
56044.93719485	-0.21249749	0.999421	0.000043	1.021165	0.000044	0.997748	0.000043
56044.95762949	-0.20525598	0.999325	0.000043	1.021071	0.000044	0.997654	0.000043
56044.97806394	-0.19801453	0.999020	0.000043	1.020760	0.000044	0.997351	0.000043
56044.99849848	-0.19077306	0.998914	0.000043	1.020656	0.000044	0.997246	0.000043
